,IDs
9288,1412212121501241371
9289,36497585
9290,177348860
9291,1280568879669030912
9292,1361371711472603138
9293,279812789
9294,415193482
9295,2727774205
9296,845494171
9297,2466915001
9298,109585282
9299,314875088
9300,1455209024996139024
9301,1112610520732000256
9302,4764303582
9303,1260320670501818371
9304,35634136
9305,1321546119743234048
9306,1413650449
9307,515872338
9308,705411375720488961
9309,1459204793818357773
9310,1429141032
9311,1059378390
9312,271026118
9313,925723478736752641
9314,25616190
9315,1426011082531827716
9316,64387206
9317,371480341
9318,14517411
9319,877407331499220993
9320,1484813057238781952
9321,1343263156777279488
9322,85103634
9323,1293318573172154368
9324,1466251736893595650
9325,1443361482696105985
9326,965763709531578368
9327,1433574284400607260
9328,1220846484519882754
9329,52642641
9330,2864289041
9331,1398667576675246081
9332,44489174
9333,137548513
9334,1435271203757953031
9335,1363924143964528640
9336,127539338
9337,88924938
9338,1152263264
9339,824639603978096640
9340,12392332
9341,945436786494509056
9342,1246458160581349376
9343,1459916444427247633
9344,1481826565835358208
9345,1484984042575450115
9346,570514934
9347,271705344
9348,1371611492311777282
9349,33425234
9350,1172713487983767554
9351,729253848787738624
9352,956613286316859392
9353,22938169
9354,3279333360
9355,117172713
9356,715848545564299264
9357,69399196
9358,1463517064648282122
9359,978566826660474880
9360,1475891165820076038
9361,1483960197957750784
9362,1460469085779628034
9363,573352242
9364,82169510
9365,1470116097399611394
9366,3431312843
9367,1338167835743444994
9368,333028459
9369,720250064
9370,985206811
9371,24538648
9372,223520381
9373,1455016279358775298
9374,970829303352000512
9375,1146621666992111616
9376,3339174095
9377,1322247549273563138
9378,1473002390014017545
9379,1471542956
9380,1479619097050726402
9381,17638367
9382,89022313
9383,1285642768799248384
9384,448071948
9385,16490974
9386,11489
9387,14978043
9388,1365028189752426496
9389,404828710
9390,16427464
9391,16219154
9392,754930749720055808
9393,1478101771444797441
9394,1187870427865141249
9395,16240596
9396,1684186880
9397,799764184896393216
9398,366237777
9399,14470738
9400,1296413711054376961
9401,1458936027049955328
9402,23116322
9403,2571921656
9404,68119671
9405,2324456665
9406,152966830
9407,878632874
9408,574779770
9409,1200609356
9410,1237411
9411,11859132
9412,1461826451745873921
9413,1119939433464238081
9414,3283901
9415,473311723
9416,189230702
9417,740682895178637312
9418,149977980
9419,1202553787925311489
9420,1374314701383942146
9421,1125400515024650240
9422,1347178926020435973
9423,95606513
9424,2501356158
9425,117224412
9426,230008326
9427,130691534
9428,173748839
9429,1087138774914686976
9430,1497601968323407876
9431,1105984767923834880
9432,3304809180
9433,1478692625830101000
9434,23906829
9435,191368289
9436,2164713594
9437,1472515900796542980
9438,1337054984135987206
9439,1211292624864153600
9440,442163063
9441,851436780821893121
9442,1351812661432836101
9443,1363255736759967745
9444,1383786737130819591
9445,24613253
9446,249769908
9447,1433385790684516352
9448,1039268468078596098
9449,1450333689712455686
9450,1489460565563084802
9451,1001658697766944768
9452,1311805871647797251
9453,3329379912
9454,1434229204829179908
9455,1383870857739575296
9456,1426173266834513920
9457,1424419535289978887
9458,1455374415974256648
9459,1482218049277202433
9460,1494908674401132550
9461,66724221
9462,395843373
9463,1324967390
9464,1438300889886961667
9465,11238282
9466,410886303
9467,201561061
9468,9115942
9469,1490495353464004610
9470,822700146827870208
9471,950506150893707264
9472,1401706292
9473,1233895865011593216
9474,1461543980844339205
9475,1373341705831919619
9476,700764192492486656
9477,1248540899597926400
9478,1354423142782038029
9479,1440821054465720331
9480,1354869970023272449
9481,1485435688468287488
9482,261757679
9483,497521423
9484,466892984
9485,1490428224563818502
9486,2832346908
9487,1365653374650187777
9488,1345126898867822593
9489,1445521497053749262
9490,1479960902476746758
9491,1485720167640358915
9492,1487157341321678848
9493,2962952462
9494,1142520636906102784
9495,1373351947739168769
9496,1467050122345332738
9497,1398368897573683205
9498,1476478057179275266
9499,1493088800897212417
9500,125144899
9501,1472918879391432705
9502,2447623112
9503,1472209387402010639
9504,427111040
9505,744216591261278210
9506,1478282137715589121
9507,4617301399
9508,1463435752105299973
9509,1424957490
9510,1493419138320154625
9511,1008524390147883009
9512,1321644595307040768
9513,857101852588036098
9514,1416525892352892940
9515,197433990
9516,291575516
9517,1463153752601411598
9518,1487757682001862658
9519,1452673274685558794
9520,2401816564
9521,2362157178
9522,1455417351483052034
9523,1473823452020629504
9524,1482199738955046912
9525,161102956
9526,1487504546033283073
9527,1486770159696162823
9528,1281666102
9529,1400843262735179779
9530,1492481634297597953
9531,1374751712775446531
9532,885343031007862784
9533,1444964932118790150
9534,1107066252642697216
9535,1477413326107914242
9536,1435948786057089031
9537,19304219
9538,1484366921730387971
9539,1475328723457093635
9540,1483800296530886656
9541,1475872762090733569
9542,1443275304915529729
9543,546040565
9544,2880786577
9545,11179562
9546,1489451272600236034
9547,1480618125712408584
9548,1475136624640110599
9549,1445859908499378182
9550,1490153054091444226
9551,1490778152041390081
9552,1440002077216976907
9553,195404163
9554,1424446159255490567
9555,1446869692027527171
9556,951603099533062144
9557,1463204474126680064
9558,1470812043385049088
9559,158548343
9560,1171926477300019255
9561,1256816933472624640
9562,38227289
9563,844696249
9564,4819603167
9565,1099082121421848577
9566,1429093783010938885
9567,1472513287707267072
9568,1472089062915903489
9569,1384724020650643460
9570,803617969
9571,1399614902772416513
9572,1112764880480808966
9573,947061150599888897
9574,1473195402245677056
9575,1459982281167101952
9576,1443258173486518278
9577,1465356718574129159
9578,1481762812208766978
9579,2956151984
9580,26309781
9581,471079988
9582,1488022339942031360
9583,22423525
9584,1481803720396582915
9585,1464848129778462720
9586,1432383595545604103
9587,784662591188660225
9588,1432461052449538048
9589,1329421329234333696
9590,2533120293
9591,1363530536250077185
9592,1353369089633185792
9593,1389399257686364160
9594,1432731443034210307
9595,14785864
9596,1428799481294753796
9597,1430803200735580160
9598,1439925180533518340
9599,1477394592504991744
9600,1163962849930223622
9601,1329839370925461506
9602,1410348874733084676
9603,1361755449637433347
9604,950773676718415873
9605,1433940119959048194
9606,1447890274764693509
9607,1368235719928463360
9608,360423213
9609,948430883492687872
9610,1459523896898691074
9611,1382494728390856704
9612,3355080021
9613,2511179712
9614,1163000128367747073
9615,1186285452782817280
9616,424646426
9617,1461541699000352771
9618,2509337980
9619,1181967264809148416
9620,4035264677
9621,997908481729482752
9622,1268759241378201600
9623,1392145708204036101
9624,1368491127859519489
9625,18052866
9626,1449809918710599683
9627,1380049407173873666
9628,1068496519484006401
9629,172859255
9630,1372728216406867968
9631,1434943573607124993
9632,1912692182
9633,1426920723113721857
9634,1258315656962797568
9635,150305242
9636,2820950261
9637,1370040078592970762
9638,1430624791917121547
9639,1428356873573388293
9640,1105007952
9641,1222331491981709312
9642,543533823
9643,1422943196124962824
9644,1434531673014620162
9645,1219012496247414785
9646,406298400
9647,1380902875270889472
9648,1426318522553028610
9649,221164850
9650,1325118066167078916
9651,1339442920349446144
9652,1372671776422002688
9653,1435039197266538496
9654,1323341818537324544
9655,2681627714
9656,65706069
9657,1426328534524612616
9658,1424698354525642754
9659,331409430
9660,772516593041494017
9661,33845458
9662,594772818
9663,1355208259511214083
9664,1433406430942425090
9665,944455623114153984
9666,1430647605067976707
9667,982772864008024064
9668,1376979108656205831
9669,1406438633490554881
9670,1480659132839608321
9671,1423543262502076416
9672,823766338984415233
9673,1448091912276164608
9674,1116705014716694528
9675,30849891
9676,988385028488028160
9677,1464950099021373442
9678,1367859241453842432
9679,323788649
9680,1273035617425907712
9681,1410001366253248517
9682,1459884452344119301
9683,1468521760081707009
9684,1411059313402007554
9685,1442587555396947970
9686,23444080
9687,1259922885310906374
9688,300674692
9689,1459820752547778560
9690,1244263373346410503
9691,1467705385926594564
9692,1466336343773093889
9693,1427049092572598272
9694,1458449171975786500
9695,718882891455864832
9696,1431841340795457537
9697,1463344849676025857
9698,1188888718163283968
9699,1367436390745710597
9700,1246033182740353024
9701,1389741894284967936
9702,259838779
9703,1416844687525171202
9704,1412563083567022084
9705,1417734477145591813
9706,1374018273436594176
9707,1296876163961425920
9708,870719875467161601
9709,1494983867635220481
9710,1468658121874841604
9711,1477029553197367297
9712,1489129211453448194
9713,315612990
9714,1488242149649002498
9715,1395052221377794055
9716,1443021903954800641
9717,1465314125957971974
9718,1072056970788659202
9719,944677161709031424
9720,770066898285461504
9721,1476429585428492291
9722,1455925154727538697
9723,1470394790831341575
9724,594038272
9725,1435231158732734471
9726,1455168671274340360
9727,715352470051037184
9728,1453956955488223232
9729,1460302755009073164
9730,1428916313049731077
9731,1068251984250183680
9732,39907712
9733,865764088688787456
9734,98898495
9735,1355747217861181441
9736,2369509131
9737,914178930109767680
9738,393773024
9739,2658070706
9740,14342818
9741,1496320493741383683
9742,246283537
9743,1227472296199311362
9744,4172421160
9745,1396888597559660545
9746,1459254020447641602
9747,1327710676991832064
9748,1452444641354207238
9749,1466465549525921792
9750,1475638988576903171
9751,1471788528791076866
9752,837383182655750144
9753,1370750339914334209
9754,261769566
9755,1364798192655757313
9756,1019396528153219072
9757,1392800721049985026
9758,1445025240397062153
9759,475211281
9760,1423710154088931329
9761,1391756598851391491
9762,64963134
9763,1468589097149255686
9764,34394441
9765,1389813434905030657
9766,1267530117435273218
9767,1444084139464921094
9768,1480071752889749505
9769,1480681570256269318
9770,1401694773837275145
9771,1213234656885084160
9772,1444918339361443840
9773,1450641881130405888
9774,1453066962003714055
9775,1478402038983794691
9776,4702596013
9777,175063326
9778,1331630268851970059
9779,1464645058251079686
9780,1464386199611916288
9781,1470431138489729024
9782,1404373069104304129
9783,1478568423554572288
9784,1459172641248579613
9785,745933
9786,2566216796
9787,1472395492491350016
9788,1451431873943519232
9789,1531584217
9790,1578492498
9791,19612787
9792,1376336698481602562
9793,2501716634
9794,415551455
9795,1462851248638631940
9796,4307894554
9797,1469698351633473537
9798,1394412255165489154
9799,1287499779900157954
9800,965654455357202432
9801,1458442273775972355
9802,1468748259371982853
9803,1473613826297901063
9804,410953946
9805,988941677082611712
9806,1393460092171743242
9807,1477776428032798722
9808,1478208497393283073
9809,313724502
9810,1372674522671771650
9811,15497844
9812,1495505574678740993
9813,285470256
9814,1402597250271002626
9815,446540467
9816,1410746196872904704
9817,1401865862680780801
9818,221229472
9819,1463528360106020871
9820,2849902885
9821,737927593966469120
9822,993269767992627200
9823,1411281423311515649
9824,2943315824
9825,539046698
9826,1449821293235343370
9827,184885932
9828,1169422090962796544
9829,1387644323575914497
9830,304638170
9831,1295568576946958336
9832,1457805970696925187
9833,10867192
9834,113032443
9835,4242925034
9836,484927258
9837,750588121805385728
9838,1171789912791756800
9839,794304090545278986
9840,1437714163015503881
9841,1405519607650205698
9842,1106995891792048128
9843,3372546304
9844,1211928826852171777
9845,1291634287821959169
9846,440667092
9847,3040562071
9848,961621586
9849,1327982276
9850,1141429782753792003
9851,228917976
9852,318128319
9853,1023803887294111744
9854,12319722
9855,1255921106155974657
9856,1204048340679180288
9857,1351317713013018625
9858,25119456
9859,1371210925110407173
9860,1129309249295699968
9861,18670036
9862,1387435925857263616
9863,50257686
9864,1405380607933259791
9865,152919179
9866,262338177
9867,392230959
9868,28308260
9869,1099563399149584384
9870,1374847487945670663
9871,1341852829007265793
9872,1410835186497982469
9873,744794506160005120
9874,981341956503625728
9875,615700972
9876,1373414122226913280
9877,322702714
9878,2529383726
9879,4661829257
9880,980927376
9881,37846399
9882,82862188
9883,47857280
9884,397879977
9885,384908643
9886,1393210192322572302
9887,1354797020473679873
9888,44406325
9889,1362250606644133888
9890,1469419832378642442
9891,1100502459254898689
9892,25932445
9893,915343024586133504
9894,1191527215860768768
9895,1475616093523828742
9896,1416773887212376067
9897,356711657
9898,1078761041474007040
9899,1458461781836369926
9900,1440497102186901504
9901,1183448609695715329
9902,161730979
9903,290960885
9904,2430765828
9905,49790638
9906,62977024
9907,5378272
9908,12701412
9909,357606935
9910,31641658
9911,18948541
9912,44039298
9913,30794343
9914,242079359
9915,1413246636504100866
9916,1279173093605486592
9917,1376557876014026755
9918,1370852735353028614
9919,1418777812757098498
9920,149199765
9921,1431246388478631939
9922,3106070248
9923,1358603036873134082
9924,1483921871246888961
9925,1392663950433525760
9926,944387399445987328
9927,1241306979613593605
9928,772918345
9929,1370514234921033728
9930,777215405068779520
9931,1171088778997317633
9932,3309067934
9933,925564410
9934,1053905777289621504
9935,849455621875302401
9936,175640387
9937,1357313229119246338
9938,1413198770012049413
9939,1367150819192287237
9940,1395387132286578690
